"Date","Price","Open","High","Low","Vol.","Change %"
"2003-11-07","1.3228","1.3394","1.3419","1.3211","","-1.16%"
"2003-11-06","1.3383","1.3339","1.3411","1.3317","","0.30%"
"2003-11-05","1.3343","1.3293","1.3346","1.3282","","0.42%"
"2003-11-04","1.3287","1.3365","1.3436","1.3279","","-0.54%"
"2003-11-03","1.3359","1.3205","1.3365","1.3202","","1.24%"
"2003-10-31","1.3195","1.3143","1.3230","1.3136","","0.43%"
"2003-10-30","1.3139","1.3116","1.3161","1.3052","","0.11%"
"2003-10-29","1.3124","1.3105","1.3135","1.3065","","0.20%"
"2003-10-28","1.3098","1.3110","1.3169","1.3066","","0.05%"
"2003-10-27","1.3092","1.3077","1.3138","1.3055","","0.21%"
"2003-10-24","1.3065","1.3062","1.3095","1.3036","","0.07%"
"2003-10-23","1.3056","1.3060","1.3062","1.3052","","0.14%"
"2003-10-22","1.3038","1.3164","1.3185","1.3022","","-0.96%"
"2003-10-21","1.3165","1.3215","1.3255","1.3125","","-0.31%"
"2003-10-20","1.3206","1.3143","1.3224","1.3141","","0.45%"
"2003-10-17","1.3147","1.3191","1.3233","1.3111","","-0.34%"
"2003-10-16","1.3192","1.3283","1.3306","1.3121","","-0.65%"
"2003-10-15","1.3278","1.3237","1.3310","1.3224","","0.26%"
"2003-10-14","1.3243","1.3198","1.3317","1.3198","","0.35%"
"2003-10-13","1.3197","1.3203","1.3264","1.3188","","-0.10%"
"2003-10-10","1.3210","1.3387","1.3399","1.3183","","-1.34%"
"2003-10-09","1.3390","1.3329","1.3423","1.3282","","0.35%"
"2003-10-08","1.3343","1.3320","1.3355","1.3262","","0.25%"
"2003-10-07","1.3310","1.3404","1.3416","1.3270","","-0.74%"
"2003-10-06","1.3409","1.3462","1.3485","1.3389","","-0.24%"
"2003-10-03","1.3441","1.3404","1.3481","1.3373","","0.30%"
"2003-10-02","1.3401","1.3452","1.3522","1.3373","","-0.40%"
"2003-10-01","1.3455","1.3520","1.3527","1.3447","","-0.54%"
"2003-09-30","1.3528","1.3516","1.3559","1.3425","","0.05%"
"2003-09-29","1.3521","1.3537","1.3640","1.3506","","-0.10%"
"2003-09-26","1.3535","1.3493","1.3587","1.3492","","0.34%"
"2003-09-25","1.3489","1.3500","1.3523","1.3447","","-0.14%"
"2003-09-24","1.3508","1.3560","1.3590","1.3485","","-0.45%"
"2003-09-23","1.3569","1.3542","1.3584","1.3457","","0.27%"
"2003-09-22","1.3533","1.3435","1.3555","1.3368","","0.36%"
"2003-09-19","1.3485","1.3622","1.3628","1.3462","","-1.03%"
"2003-09-18","1.3626","1.3662","1.3686","1.3587","","-0.29%"
"2003-09-17","1.3665","1.3691","1.3746","1.3640","","-0.15%"
"2003-09-16","1.3685","1.3664","1.3712","1.3632","","0.14%"
"2003-09-15","1.3666","1.3643","1.3716","1.3630","","0.17%"
"2003-09-12","1.3643","1.3706","1.3744","1.3609","","-0.44%"
"2003-09-11","1.3703","1.3687","1.3750","1.3651","","0.15%"
"2003-09-10","1.3683","1.3676","1.3716","1.3630","","0.10%"
"2003-09-09","1.3670","1.3740","1.3749","1.3622","","-0.47%"
"2003-09-08","1.3735","1.3737","1.3742","1.3727","","0.26%"
"2003-09-05","1.3700","1.3726","1.3747","1.3653","","-0.21%"
"2003-09-04","1.3729","1.3801","1.3847","1.3691","","-0.44%"
"2003-09-03","1.3790","1.3947","1.3982","1.3778","","-1.07%"
"2003-09-02","1.3939","1.3798","1.3948","1.3767","","1.11%"
"2003-09-01","1.3786","1.3855","1.3866","1.3760","","-0.56%"
"2003-08-29","1.3864","1.3941","1.4013","1.3840","","-0.60%"
"2003-08-28","1.3947","1.4028","1.4086","1.3938","","-0.56%"
"2003-08-27","1.4026","1.3949","1.4066","1.3934","","0.57%"
"2003-08-26","1.3946","1.4008","1.4050","1.3910","","-0.46%"
"2003-08-25","1.4011","1.4011","1.4032","1.3960","","0.02%"
"2003-08-22","1.4008","1.4070","1.4166","1.4003","","-0.41%"
"2003-08-21","1.4066","1.4017","1.4112","1.4013","","0.36%"
"2003-08-20","1.4015","1.3958","1.4085","1.3933","","0.40%"
"2003-08-19","1.3959","1.3924","1.4033","1.3904","","0.27%"
"2003-08-18","1.3921","1.3865","1.3941","1.3848","","0.40%"
"2003-08-15","1.3865","1.3935","1.3939","1.3843","","-0.52%"
"2003-08-14","1.3938","1.3796","1.3975","1.3775","","1.00%"
"2003-08-13","1.3800","1.3852","1.3902","1.3782","","-0.36%"
"2003-08-12","1.3850","1.3804","1.3860","1.3790","","0.33%"
"2003-08-11","1.3805","1.3916","1.4001","1.3762","","-0.82%"
"2003-08-08","1.3919","1.3932","1.3983","1.3893","","-0.07%"
"2003-08-07","1.3929","1.4038","1.4063","1.3916","","-0.82%"
"2003-08-06","1.4044","1.3988","1.4070","1.3970","","0.42%"
"2003-08-05","1.3985","1.4035","1.4119","1.3985","","-0.34%"
"2003-08-04","1.4033","1.4035","1.4037","1.4033","","0.31%"
"2003-08-01","1.3990","1.4053","1.4097","1.3919","","-0.43%"
"2003-07-31","1.4050","1.4009","1.4112","1.4001","","0.27%"
"2003-07-30","1.4012","1.3878","1.4030","1.3874","","1.00%"
"2003-07-29","1.3873","1.3842","1.3873","1.3811","","0.09%"
"2003-07-28","1.3860","1.3812","1.3870","1.3773","","0.35%"
"2003-07-25","1.3812","1.3942","1.3971","1.3779","","-0.93%"
"2003-07-24","1.3942","1.3970","1.3996","1.3902","","-0.22%"
"2003-07-23","1.3973","1.4159","1.4196","1.3937","","-1.31%"
"2003-07-22","1.4158","1.4066","1.4185","1.4009","","0.70%"
"2003-07-21","1.4060","1.4078","1.4131","1.4025","","-0.09%"
"2003-07-18","1.4072","1.3976","1.4142","1.3967","","0.69%"
"2003-07-17","1.3975","1.3904","1.4016","1.3856","","0.60%"
"2003-07-16","1.3892","1.3923","1.3978","1.3840","","-0.17%"
"2003-07-15","1.3915","1.3737","1.3969","1.3725","","1.29%"
"2003-07-14","1.3738","1.3767","1.3828","1.3712","","-0.23%"
"2003-07-11","1.3769","1.3834","1.3872","1.3732","","-0.43%"
"2003-07-10","1.3829","1.3738","1.3885","1.3728","","0.63%"
"2003-07-09","1.3742","1.3638","1.3774","1.3609","","0.75%"
"2003-07-08","1.3640","1.3481","1.3714","1.3465","","1.16%"
"2003-07-07","1.3483","1.3404","1.3520","1.3375","","0.66%"
"2003-07-04","1.3394","1.3368","1.3421","1.3367","","0.22%"
"2003-07-03","1.3365","1.3381","1.3448","1.3333","","-0.09%"
"2003-07-02","1.3377","1.3520","1.3537","1.3349","","-1.11%"
"2003-07-01","1.3527","1.3465","1.3550","1.3439","","0.44%"
"2003-06-30","1.3468","1.3472","1.3622","1.3457","","-0.12%"
"2003-06-27","1.3484","1.3575","1.3593","1.3455","","-0.63%"
"2003-06-26","1.3570","1.3486","1.3579","1.3449","","0.70%"
"2003-06-25","1.3476","1.3596","1.3608","1.3387","","-0.91%"
"2003-06-24","1.3600","1.3579","1.3639","1.3527","","0.12%"
"2003-06-23","1.3584","1.3592","1.3670","1.3533","","-0.15%"
"2003-06-20","1.3604","1.3452","1.3634","1.3418","","1.19%"
"2003-06-19","1.3444","1.3365","1.3552","1.3349","","0.64%"
"2003-06-18","1.3358","1.3386","1.3455","1.3322","","-0.08%"
"2003-06-17","1.3369","1.3441","1.3495","1.3356","","-0.51%"
"2003-06-16","1.3437","1.3340","1.3458","1.3310","","0.74%"
"2003-06-13","1.3338","1.3490","1.3498","1.3334","","-1.02%"
"2003-06-12","1.3475","1.3512","1.3546","1.3475","","-0.30%"
"2003-06-11","1.3515","1.3615","1.3655","1.3499","","-0.89%"
"2003-06-10","1.3636","1.3578","1.3676","1.3560","","0.44%"
"2003-06-09","1.3576","1.3594","1.3685","1.3553","","-0.09%"
"2003-06-06","1.3588","1.3417","1.3623","1.3394","","1.24%"
"2003-06-05","1.3421","1.3613","1.3636","1.3388","","-1.39%"
"2003-06-04","1.3610","1.3645","1.3658","1.3539","","-0.27%"
"2003-06-03","1.3647","1.3682","1.3790","1.3622","","-0.29%"
"2003-06-02","1.3687","1.3721","1.3779","1.3662","","0.15%"
"2003-05-30","1.3666","1.3666","1.3754","1.3620","","-0.10%"
"2003-05-29","1.3680","1.3842","1.3917","1.3677","","-1.21%"
"2003-05-28","1.3847","1.3767","1.3925","1.3723","","0.57%"
"2003-05-27","1.3769","1.3716","1.3779","1.3670","","0.34%"
"2003-05-26","1.3723","1.3796","1.3798","1.3720","","-0.07%"
"2003-05-23","1.3732","1.3730","1.3831","1.3679","","0.01%"
"2003-05-22","1.3730","1.3515","1.3785","1.3480","","1.53%"
"2003-05-21","1.3523","1.3481","1.3554","1.3415","","0.38%"
"2003-05-20","1.3472","1.3630","1.3655","1.3436","","-1.12%"
"2003-05-19","1.3624","1.3555","1.3651","1.3508","","-0.21%"
"2003-05-16","1.3652","1.3806","1.3854","1.3626","","-1.12%"
"2003-05-15","1.3806","1.3750","1.3860","1.3730","","0.51%"
"2003-05-14","1.3736","1.3861","1.3907","1.3730","","-0.88%"
"2003-05-13","1.3858","1.3890","1.3947","1.3845","","-0.21%"
"2003-05-12","1.3887","1.3910","1.3918","1.3841","","-0.31%"
"2003-05-09","1.3930","1.3960","1.4021","1.3877","","-0.12%"
"2003-05-08","1.3947","1.3975","1.4088","1.3921","","-0.16%"
"2003-05-07","1.3970","1.3934","1.4039","1.3827","","0.33%"
"2003-05-06","1.3924","1.4119","1.4131","1.3895","","-1.30%"
"2003-05-05","1.4108","1.4186","1.4211","1.4090","","-0.63%"
"2003-05-02","1.4197","1.4196","1.4248","1.4160","","0.01%"
"2003-05-01","1.4195","1.4298","1.4303","1.4161","","-0.96%"
"2003-04-30","1.4333","1.4423","1.4425","1.4308","","-0.57%"
"2003-04-29","1.4415","1.4479","1.4549","1.4415","","-0.45%"
"2003-04-28","1.4480","1.4467","1.4516","1.4434","","0.10%"
"2003-04-25","1.4465","1.4537","1.4598","1.4443","","-0.67%"
"2003-04-24","1.4562","1.4527","1.4672","1.4522","","0.32%"
"2003-04-23","1.4515","1.4474","1.4546","1.4450","","0.31%"
"2003-04-22","1.4470","1.4548","1.4566","1.4429","","-0.51%"
"2003-04-21","1.4544","1.4510","1.4560","1.4492","","0.27%"
"2003-04-18","1.4505","1.4507","1.4520","1.4473","","-0.01%"
"2003-04-17","1.4507","1.4547","1.4553","1.4485","","-0.30%"
"2003-04-16","1.4551","1.4488","1.4585","1.4462","","0.42%"
"2003-04-15","1.4490","1.4542","1.4583","1.4469","","-0.32%"
"2003-04-14","1.4537","1.4526","1.4594","1.4510","","0.12%"
"2003-04-11","1.4520","1.4541","1.4606","1.4493","","-0.12%"
"2003-04-10","1.4538","1.4659","1.4668","1.4528","","-0.88%"
"2003-04-09","1.4667","1.4683","1.4708","1.4648","","-0.08%"
"2003-04-08","1.4679","1.4773","1.4818","1.4665","","-0.63%"
"2003-04-07","1.4772","1.4750","1.4946","1.4749","","0.34%"
"2003-04-04","1.4722","1.4748","1.4797","1.4713","","-0.09%"
"2003-04-03","1.4735","1.4684","1.4792","1.4682","","0.26%"
"2003-04-02","1.4697","1.4726","1.4806","1.4682","","-0.27%"
"2003-04-01","1.4737","1.4676","1.4747","1.4638","","0.38%"
"2003-03-31","1.4681","1.4712","1.4749","1.4654","","-0.24%"
"2003-03-28","1.4717","1.4633","1.4732","1.4618","","0.57%"
"2003-03-27","1.4633","1.4692","1.4694","1.4614","","-0.41%"
"2003-03-26","1.4693","1.4762","1.4775","1.4682","","-0.45%"
"2003-03-25","1.4759","1.4801","1.4820","1.4733","","-0.28%"
"2003-03-24","1.4800","1.4908","1.4930","1.4780","","-0.97%"
"2003-03-21","1.4945","1.4817","1.4949","1.4789","","0.90%"
"2003-03-20","1.4811","1.4836","1.4880","1.4760","","-0.09%"
"2003-03-19","1.4825","1.4736","1.4848","1.4726","","0.60%"
"2003-03-18","1.4737","1.4792","1.4875","1.4731","","-0.44%"
"2003-03-17","1.4802","1.4731","1.4853","1.4663","","0.42%"
"2003-03-14","1.4740","1.4867","1.4902","1.4728","","-0.69%"
"2003-03-13","1.4843","1.4764","1.4874","1.4762","","0.61%"
"2003-03-12","1.4753","1.4711","1.4819","1.4697","","0.24%"
"2003-03-11","1.4717","1.4634","1.4752","1.4604","","0.48%"
"2003-03-10","1.4647","1.4675","1.4675","1.4602","","-0.10%"
"2003-03-07","1.4661","1.4707","1.4728","1.4606","","-0.31%"
"2003-03-06","1.4706","1.4686","1.4749","1.4676","","0.08%"
"2003-03-05","1.4694","1.4768","1.4769","1.4685","","-0.62%"
"2003-03-04","1.4785","1.4848","1.4883","1.4746","","-0.36%"
"2003-03-03","1.4839","1.4829","1.4876","1.4826","","0.03%"
"2003-02-28","1.4835","1.4938","1.4960","1.4830","","-0.69%"
"2003-02-27","1.4938","1.4928","1.4959","1.4873","","0.04%"
"2003-02-26","1.4932","1.4935","1.4971","1.4917","","-0.03%"
"2003-02-25","1.4937","1.4916","1.4955","1.4875","","0.13%"
"2003-02-24","1.4918","1.5046","1.5049","1.4878","","-0.86%"
"2003-02-21","1.5047","1.5054","1.5080","1.5030","","-0.05%"
"2003-02-20","1.5055","1.5112","1.5124","1.5037","","-0.44%"
"2003-02-19","1.5122","1.5170","1.5172","1.5111","","-0.32%"
"2003-02-18","1.5171","1.5208","1.5242","1.5136","","-0.24%"
"2003-02-17","1.5208","1.5227","1.5256","1.5204","","-0.14%"
"2003-02-14","1.5229","1.5172","1.5243","1.5135","","0.34%"
"2003-02-13","1.5178","1.5317","1.5326","1.5162","","-0.73%"
"2003-02-12","1.5289","1.5285","1.5297","1.5255","","-0.05%"
"2003-02-11","1.5297","1.5288","1.5332","1.5273","","0.01%"
"2003-02-10","1.5295","1.5218","1.5322","1.5212","","0.58%"
"2003-02-07","1.5207","1.5168","1.5255","1.5161","","0.26%"
"2003-02-06","1.5168","1.5211","1.5271","1.5163","","-0.28%"
"2003-02-05","1.5210","1.5148","1.5242","1.5125","","0.40%"
"2003-02-04","1.5150","1.5161","1.5199","1.5133","","-0.16%"
"2003-02-03","1.5174","1.5207","1.5238","1.5154","","-0.25%"
"2003-01-31","1.5212","1.5280","1.5343","1.5200","","-0.46%"
"2003-01-30","1.5283","1.5202","1.5326","1.5181","","0.46%"
"2003-01-29","1.5213","1.5292","1.5294","1.5191","","-0.42%"
"2003-01-28","1.5277","1.5261","1.5365","1.5241","","0.14%"
"2003-01-27","1.5256","1.5190","1.5282","1.5175","","0.43%"
"2003-01-24","1.5191","1.5248","1.5258","1.5179","","-0.38%"
"2003-01-23","1.5249","1.5314","1.5324","1.5223","","-0.39%"
"2003-01-22","1.5309","1.5331","1.5347","1.5288","","-0.12%"
"2003-01-21","1.5327","1.5349","1.5385","1.5306","","-0.16%"
"2003-01-20","1.5351","1.5343","1.5376","1.5325","","-0.03%"
"2003-01-17","1.5356","1.5346","1.5364","1.5283","","0.04%"
"2003-01-16","1.5350","1.5363","1.5388","1.5316","","-0.10%"
"2003-01-15","1.5366","1.5406","1.5440","1.5332","","-0.26%"
"2003-01-14","1.5406","1.5421","1.5426","1.5370","","-0.05%"
"2003-01-13","1.5413","1.5466","1.5467","1.5386","","-0.23%"
"2003-01-10","1.5449","1.5516","1.5533","1.5442","","-0.41%"
"2003-01-09","1.5512","1.5605","1.5617","1.5505","","-0.60%"
"2003-01-08","1.5606","1.5624","1.5659","1.5588","","-0.16%"
"2003-01-07","1.5631","1.5599","1.5634","1.5564","","0.24%"
"2003-01-06","1.5593","1.5642","1.5651","1.5588","","-0.30%"
"2003-01-03","1.5640","1.5673","1.5699","1.5632","","-0.21%"
"2003-01-02","1.5673","1.5737","1.5778","1.5667","","-0.43%"
"2003-01-01","1.5740","1.5758","1.5758","1.5713","","0.08%"
"2002-12-31","1.5727","1.5761","1.5803","1.5718","","-0.29%"
"2002-12-30","1.5773","1.5676","1.5798","1.5653","","0.55%"
"2002-12-27","1.5687","1.5583","1.5720","1.5582","","0.69%"
"2002-12-26","1.5579","1.5475","1.5584","1.5474","","0.65%"
"2002-12-25","1.5478","1.5495","1.5500","1.5468","","0.00%"
"2002-12-24","1.5478","1.5523","1.5526","1.5470","","-0.26%"
"2002-12-23","1.5518","1.5507","1.5531","1.5476","","0.11%"
"2002-12-20","1.5501","1.5523","1.5555","1.5465","","-0.14%"
"2002-12-19","1.5522","1.5528","1.5549","1.5452","","-0.06%"
"2002-12-18","1.5532","1.5472","1.5559","1.5450","","0.30%"
"2002-12-17","1.5486","1.5610","1.5610","1.5470","","-0.84%"
"2002-12-16","1.5617","1.5613","1.5642","1.5573","","0.09%"
"2002-12-13","1.5603","1.5537","1.5625","1.5515","","0.40%"
"2002-12-12","1.5541","1.5562","1.5577","1.5518","","-0.12%"
"2002-12-11","1.5560","1.5605","1.5613","1.5528","","-0.28%"
"2002-12-10","1.5603","1.5619","1.5631","1.5558","","-0.16%"
"2002-12-09","1.5628","1.5646","1.5648","1.5573","","-0.14%"
"2002-12-06","1.5650","1.5627","1.5693","1.5572","","0.23%"
"2002-12-05","1.5614","1.5607","1.5627","1.5572","","0.06%"
"2002-12-04","1.5605","1.5568","1.5627","1.5565","","0.21%"
"2002-12-03","1.5572","1.5576","1.5598","1.5538","","0.05%"
"2002-12-02","1.5564","1.5628","1.5646","1.5557","","-0.54%"
"2002-11-29","1.5649","1.5731","1.5751","1.5633","","-0.50%"
"2002-11-28","1.5728","1.5733","1.5757","1.5716","","0.02%"
"2002-11-27","1.5725","1.5757","1.5789","1.5721","","-0.20%"
"2002-11-26","1.5756","1.5725","1.5759","1.5690","","0.15%"
"2002-11-25","1.5733","1.5807","1.5807","1.5717","","-0.31%"
"2002-11-22","1.5782","1.5770","1.5820","1.5764","","0.04%"
"2002-11-21","1.5775","1.5860","1.5866","1.5771","","-0.52%"
"2002-11-20","1.5857","1.5835","1.5875","1.5812","","0.11%"
"2002-11-19","1.5840","1.5901","1.5914","1.5830","","-0.36%"
"2002-11-18","1.5898","1.5833","1.5920","1.5792","","0.35%"
"2002-11-15","1.5842","1.5756","1.5851","1.5725","","0.58%"
"2002-11-14","1.5750","1.5766","1.5785","1.5735","","-0.03%"
"2002-11-13","1.5755","1.5788","1.5818","1.5732","","-0.16%"
"2002-11-12","1.5781","1.5701","1.5784","1.5671","","0.49%"
"2002-11-11","1.5704","1.5641","1.5717","1.5636","","0.37%"
"2002-11-08","1.5646","1.5566","1.5669","1.5553","","0.52%"
"2002-11-07","1.5565","1.5530","1.5581","1.5504","","0.23%"
"2002-11-06","1.5530","1.5576","1.5595","1.5530","","-0.29%"
"2002-11-05","1.5575","1.5564","1.5584","1.5540","","0.15%"
"2002-11-04","1.5551","1.5568","1.5600","1.5525","","-0.21%"
"2002-11-01","1.5583","1.5585","1.5625","1.5540","","-0.01%"
"2002-10-31","1.5584","1.5669","1.5706","1.5556","","-0.46%"
"2002-10-30","1.5656","1.5636","1.5688","1.5623","","0.14%"
"2002-10-29","1.5634","1.5578","1.5663","1.5553","","0.32%"
"2002-10-28","1.5584","1.5670","1.5672","1.5558","","-0.66%"
"2002-10-25","1.5688","1.5663","1.5692","1.5623","","0.20%"
"2002-10-24","1.5656","1.5645","1.5659","1.5593","","0.04%"
"2002-10-23","1.5650","1.5683","1.5708","1.5642","","-0.19%"
"2002-10-22","1.5680","1.5643","1.5698","1.5620","","0.26%"
"2002-10-21","1.5640","1.5742","1.5750","1.5628","","-0.60%"
"2002-10-18","1.5735","1.5698","1.5753","1.5684","","0.25%"
"2002-10-17","1.5696","1.5830","1.5849","1.5688","","-0.88%"
"2002-10-16","1.5835","1.5881","1.5899","1.5816","","-0.24%"
"2002-10-15","1.5873","1.5855","1.5881","1.5803","","0.09%"
"2002-10-14","1.5859","1.5863","1.5877","1.5832","","-0.04%"
"2002-10-11","1.5865","1.5897","1.5913","1.5853","","-0.24%"
"2002-10-10","1.5903","1.5963","1.5985","1.5885","","-0.41%"
"2002-10-09","1.5968","1.5976","1.5993","1.5922","","-0.01%"
"2002-10-08","1.5970","1.5949","1.5987","1.5879","","0.09%"
"2002-10-07","1.5955","1.5920","1.5960","1.5895","","0.17%"
"2002-10-04","1.5928","1.5913","1.5954","1.5861","","0.08%"
"2002-10-03","1.5915","1.5885","1.5936","1.5865","","0.16%"
"2002-10-02","1.5890","1.5820","1.5911","1.5807","","0.46%"
"2002-10-01","1.5818","1.5862","1.5908","1.5783","","-0.32%"
"2002-09-30","1.5869","1.5780","1.5881","1.5753","","0.51%"
"2002-09-27","1.5788","1.5740","1.5793","1.5733","","0.27%"
"2002-09-26","1.5745","1.5785","1.5817","1.5732","","-0.30%"
"2002-09-25","1.5792","1.5869","1.5888","1.5782","","-0.47%"
"2002-09-24","1.5867","1.5823","1.5917","1.5820","","0.28%"
"2002-09-23","1.5822","1.5733","1.5859","1.5717","","0.62%"
"2002-09-20","1.5725","1.5741","1.5780","1.5707","","-0.09%"
"2002-09-19","1.5739","1.5781","1.5783","1.5698","","-0.29%"
"2002-09-18","1.5785","1.5811","1.5870","1.5775","","-0.20%"
"2002-09-17","1.5817","1.5819","1.5845","1.5759","","0.01%"
"2002-09-16","1.5816","1.5794","1.5836","1.5776","","0.11%"
"2002-09-13","1.5799","1.5863","1.5873","1.5787","","-0.47%"
"2002-09-12","1.5874","1.5800","1.5887","1.5768","","0.47%"
"2002-09-11","1.5799","1.5725","1.5815","1.5704","","0.49%"
"2002-09-10","1.5722","1.5644","1.5739","1.5616","","0.51%"
"2002-09-09","1.5642","1.5593","1.5663","1.5585","","0.35%"
"2002-09-06","1.5588","1.5716","1.5746","1.5588","","-0.86%"
"2002-09-05","1.5724","1.5662","1.5735","1.5658","","0.35%"
"2002-09-04","1.5669","1.5530","1.5701","1.5511","","0.90%"
"2002-09-03","1.5530","1.5577","1.5577","1.5503","","-0.30%"
"2002-09-02","1.5576","1.5590","1.5596","1.5550","","-0.07%"
"2002-08-30","1.5587","1.5589","1.5619","1.5559","","0.00%"
"2002-08-29","1.5587","1.5598","1.5648","1.5547","","-0.03%"
"2002-08-28","1.5591","1.5537","1.5604","1.5520","","0.35%"
"2002-08-27","1.5537","1.5551","1.5562","1.5490","","-0.12%"
"2002-08-26","1.5555","1.5564","1.5610","1.5545","","-0.05%"
"2002-08-23","1.5563","1.5588","1.5618","1.5549","","-0.19%"
"2002-08-22","1.5593","1.5554","1.5626","1.5511","","0.37%"
"2002-08-21","1.5535","1.5673","1.5713","1.5535","","-0.91%"
"2002-08-20","1.5677","1.5731","1.5749","1.5648","","-0.41%"
"2002-08-19","1.5741","1.5587","1.5747","1.5572","","0.96%"
"2002-08-16","1.5592","1.5595","1.5635","1.5565","","0.03%"
"2002-08-15","1.5587","1.5640","1.5644","1.5562","","-0.28%"
"2002-08-14","1.5631","1.5650","1.5678","1.5579","","-0.12%"
"2002-08-13","1.5650","1.5754","1.5776","1.5617","","-0.58%"
"2002-08-12","1.5741","1.5720","1.5770","1.5686","","0.11%"
"2002-08-09","1.5723","1.5800","1.5814","1.5702","","-0.49%"
"2002-08-08","1.5800","1.5779","1.5845","1.5705","","0.16%"
"2002-08-07","1.5775","1.5853","1.5911","1.5753","","-0.48%"
"2002-08-06","1.5851","1.5970","1.6051","1.5820","","-0.71%"
"2002-08-05","1.5965","1.5850","1.5983","1.5811","","0.74%"
"2002-08-02","1.5847","1.5909","1.5922","1.5841","","-0.40%"
"2002-08-01","1.5910","1.5841","1.5924","1.5815","","0.44%"
"2002-07-31","1.5840","1.5747","1.5873","1.5702","","0.57%"
"2002-07-30","1.5750","1.5723","1.5771","1.5645","","0.18%"
"2002-07-29","1.5722","1.5855","1.5869","1.5695","","-0.93%"
"2002-07-26","1.5870","1.5685","1.5895","1.5680","","1.18%"
"2002-07-25","1.5685","1.5632","1.5750","1.5623","","0.35%"
"2002-07-24","1.5630","1.5818","1.5965","1.5593","","-1.25%"
"2002-07-23","1.5828","1.5635","1.5895","1.5630","","1.18%"
"2002-07-22","1.5644","1.5435","1.5665","1.5402","","1.35%"
"2002-07-19","1.5435","1.5447","1.5447","1.5328","","-0.10%"
"2002-07-18","1.5451","1.5396","1.5461","1.5388","","0.36%"
"2002-07-17","1.5396","1.5383","1.5458","1.5363","","0.10%"
"2002-07-16","1.5380","1.5390","1.5400","1.5315","","-0.05%"
"2002-07-15","1.5388","1.5321","1.5403","1.5281","","0.34%"
"2002-07-12","1.5336","1.5243","1.5339","1.5220","","0.54%"
"2002-07-11","1.5253","1.5198","1.5268","1.5163","","0.33%"
"2002-07-10","1.5203","1.5115","1.5231","1.5106","","0.55%"
"2002-07-09","1.5120","1.5231","1.5269","1.5111","","-0.74%"
"2002-07-08","1.5233","1.5240","1.5250","1.5158","","0.06%"
"2002-07-05","1.5224","1.5284","1.5342","1.5221","","-0.35%"
